2021-12-11 09:47:51	200	0.4725561565068348
2021-12-11 09:48:51	200	0.49401364723874486
2021-12-11 09:49:51	200	0.5874037879957223
2021-12-11 09:50:51	200	0.5294753753243482
2021-12-11 09:51:51	200	0.7325941253798482
2021-12-11 09:58:04	200	0.2177400499988138
2021-12-11 09:59:26	200	0.6465368850042321
2021-12-11 10:01:08	200	0.5852093124182955
2021-12-11 10:03:03	200	0.11456744280795861
2021-12-11 10:04:03	200	0.26175183362199284
2021-12-11 10:05:03	200	0.9325384369461822
2021-12-11 10:06:03	200	0.15176487900181268
2021-12-11 10:07:03	200	0.16114415148824768
2021-12-11 10:08:03	200	0.4879004448030786
2021-12-11 10:09:03	200	0.4464847343380589
2021-12-11 10:10:03	200	0.47036522928913693
2021-12-11 10:12:04	200	0.8881933743489485
2021-12-11 10:13:03	200	0.1762275249906584
2021-12-11 10:14:03	200	0.03262180182743779
2021-12-11 10:15:03	200	0.3888422440140926
2021-12-11 10:16:45	200	0.52628345844225
2021-12-11 10:17:45	200	0.2317231834410427
2021-12-11 10:18:45	200	0.04825932855153425
2021-12-11 10:20:54	200	0.8275920618126376
2021-12-11 10:21:54	200	0.8011599403850382
2021-12-11 10:22:37	200	0.06011065480196032
2021-12-11 10:23:30	200	0.3307597629701746
2021-12-11 10:23:45	200	0.7024330805595553
2021-12-11 10:23:45	200	0.38346031549602055
2021-12-11 10:23:45	200	0.977970118593132
2021-12-11 10:23:46	200	0.07454701039671563
2021-12-11 10:24:35	200	0.9798302059491999
2021-12-11 10:24:36	200	0.8311741372888359
2021-12-11 10:24:36	200	0.527130650454906
2021-12-11 10:24:36	200	0.1376188449947351
2021-12-11 10:25:09	200	0.08649190449282718
2021-12-11 10:25:09	200	0.8735892515385293
2021-12-11 10:25:09	200	0.41347940169006314
2021-12-11 10:25:55	200	0.6943204262998797
2021-12-11 10:26:55	200	0.08193242825805092
2021-12-11 10:27:55	200	0.894687083426257
2021-12-11 10:29:09	200	0.47219945297080756
2021-12-11 10:30:10	200	0.4148142485186943
2021-12-11 10:31:11	200	0.25986921378676797
2021-12-11 10:32:09	200	0.1862365997075066
2021-12-11 10:33:09	200	0.8873290014035526
2021-12-11 10:35:14	200	0.7452853811191911
2021-12-11 10:36:14	200	0.09728678035180938
2021-12-11 10:37:14	200	0.43098563159023406
2021-12-11 10:38:14	200	0.5321063059050672
2021-12-11 10:39:14	200	0.16382570240225536
2021-12-11 10:40:14	200	0.4474422199352672
2021-12-11 10:41:14	200	0.4974960813899363
2021-12-11 10:42:14	200	0.723246829980547
2021-12-11 10:43:14	200	0.5297137097317719
2021-12-11 10:44:14	200	0.15168681253715777
2021-12-11 10:45:14	200	0.2539530013089848
2021-12-11 10:46:14	200	0.714792863314873
2021-12-11 10:47:14	200	0.44983816119943
2021-12-11 10:48:14	200	0.39263872246731335
2021-12-11 10:49:14	200	0.39566561016733526
2021-12-11 10:50:14	200	0.3791056986616088
2021-12-11 10:51:14	200	0.010844132309285603
2021-12-11 10:52:14	200	0.5999518803195494
2021-12-11 10:53:14	200	0.6587849208588945
2021-12-11 10:54:14	200	0.8154057596876649
2021-12-11 10:55:14	200	0.45914943327051017
2021-12-11 10:56:14	200	0.8384504738355507
2021-12-11 10:57:14	200	0.27932568625102605
2021-12-11 10:58:14	200	0.320177216979473
2021-12-11 10:59:14	200	0.7960061648875447
2021-12-11 11:00:14	200	0.6718590648605254
2021-12-11 11:01:14	200	0.46392079766747885
2021-12-11 11:02:14	200	0.1846008496485274
2021-12-11 11:03:14	200	0.2316313722556469
2021-12-11 11:04:14	200	0.5223303074515642
2021-12-11 11:05:14	200	0.6784743988725332
2021-12-11 11:06:27	200	0.2567652544234855
2021-12-11 11:07:27	200	0.9267784018962193
2021-12-11 11:08:27	200	0.9370679287900412
2021-12-11 11:09:27	200	0.1824191460042357
2021-12-11 11:10:27	200	0.5415753615032113
2021-12-11 11:11:27	200	0.05217862962244779
2021-12-11 11:12:27	200	0.7922652424226391
2021-12-11 11:13:27	200	0.8380491151092324
2021-12-11 11:14:27	200	0.3407759192638502
2021-12-11 11:15:27	200	0.8025543374555599
2021-12-11 11:16:27	200	0.4335534188576138
2021-12-11 11:17:27	200	0.3931773522365407
2021-12-11 11:18:27	200	0.07850053924862688
2021-12-11 11:19:27	200	0.9398192611128691
2021-12-11 11:20:27	200	0.9790206618469692
2021-12-11 11:21:27	200	0.2776782416552144
2021-12-11 11:22:27	200	0.270752523678107
2021-12-11 11:23:27	200	0.8846581494334904
2021-12-11 11:24:27	200	0.04197477230183133
2021-12-11 11:25:27	200	0.8037854630301089
2021-12-11 11:26:27	200	0.942547232171201
2021-12-11 11:27:27	200	0.9783641955616229
2021-12-11 11:28:27	200	0.003070609341118802
2021-12-11 11:29:27	200	0.18130566265084092
2021-12-11 11:30:27	200	0.635065179355617
2021-12-11 11:31:27	200	0.9245712076911445
2021-12-11 11:32:27	200	0.48679370876417627
2021-12-11 11:33:27	200	0.3588088846230746
2021-12-11 11:34:27	200	0.6246554159930049
2021-12-11 11:35:27	200	0.14356402842043714
2021-12-11 11:36:27	200	0.31356882435672895
2021-12-11 11:37:27	200	0.8066291382051753
2021-12-11 11:38:27	200	0.6561936704008526
2021-12-11 11:39:27	200	0.5772676030467523
2021-12-11 11:40:27	200	0.03722553546048957
2021-12-11 11:41:27	200	0.27316376148981814
2021-12-11 11:42:29	200	0.22822419254555903
2021-12-11 11:43:30	200	0.04691405744616861
2021-12-11 11:44:32	200	0.7321426708656156
2021-12-11 11:45:27	200	0.815639721261219
2021-12-11 11:46:27	200	0.17617219814337082
2021-12-11 11:47:27	200	0.5730577924279925
2021-12-11 11:48:27	200	0.9676403085597547
2021-12-11 11:49:27	200	0.6274960686648745
2021-12-11 11:50:27	200	0.7731382643203155
2021-12-11 11:51:27	200	0.16966199459727482
2021-12-11 11:52:27	200	0.0423713457234709
2021-12-11 11:53:27	200	0.6503647422282288
2021-12-11 11:54:27	200	0.2215261347911821
2021-12-11 11:55:27	200	0.9896124007475038
2021-12-11 11:56:27	200	0.6673573001001039
2021-12-11 11:57:27	200	0.8258986952743868
2021-12-11 11:58:27	200	0.09269719373446383
2021-12-11 11:59:27	200	0.5067251825857904
2021-12-11 12:00:27	200	0.9644088335846686
2021-12-11 12:01:27	200	0.3120664743026267
2021-12-11 12:02:27	200	0.6521745947799382
2021-12-11 12:03:27	200	0.26940376250995435
2021-12-11 12:04:27	200	0.23838334562310592
2021-12-11 12:05:27	200	0.09828125452781733
2021-12-11 12:06:27	200	0.7893970955101794
2021-12-11 12:07:27	200	0.03817516670896315
2021-12-11 12:08:27	200	0.5644738545581105
2021-12-11 12:09:27	200	0.8711178836237317
2021-12-11 12:10:27	200	0.5437627542979695
2021-12-11 12:11:27	200	0.9099081941166247
2021-12-11 12:12:27	200	0.8035699425755809
2021-12-11 12:13:27	200	0.3874311995745676
2021-12-11 12:14:27	200	0.23507994095704499
2021-12-11 12:15:27	200	0.8698498958362026
2021-12-11 12:16:27	200	0.3778842508303528
2021-12-11 12:17:27	200	0.9230816567101916
2021-12-11 12:18:27	200	0.2490177082430547
2021-12-11 12:19:27	200	0.9255557705213495
2021-12-11 12:20:27	200	0.7036370265731284
2021-12-11 12:21:27	200	0.8014914553796875
2021-12-11 12:22:27	200	0.7380683325833222
2021-12-11 12:23:27	200	0.7411575778528394
2021-12-11 12:24:27	200	0.5255863806807604
2021-12-11 12:25:27	200	0.03889620416656503
2021-12-11 12:26:27	200	0.7595724644933304
2021-12-11 12:27:27	200	0.5999255638066223
2021-12-11 12:28:27	200	0.6249553913727213
2021-12-11 12:29:27	200	0.027491780656402787
2021-12-11 12:30:27	200	0.3523885057597478
2021-12-11 12:31:27	200	0.2505308207227799
2021-12-11 12:32:27	200	0.2133638926091379
2021-12-11 12:33:27	200	0.1803343134476454
2021-12-11 12:34:27	200	0.850827041754189
2021-12-11 12:35:27	200	0.04553504171135536
2021-12-11 12:36:27	200	0.8076503118985281
2021-12-11 12:37:27	200	0.46363476160894845
2021-12-11 12:38:27	200	0.714287558276687
2021-12-11 12:39:27	200	0.5428368230024205
2021-12-11 12:40:27	200	0.208521863873951
2021-12-11 12:41:27	200	0.5067884728720138
2021-12-11 12:42:27	200	0.6326971936623582
2021-12-11 12:43:27	200	0.7024877309613573
2021-12-11 12:44:27	200	0.3649412747334444
2021-12-11 12:45:27	200	0.25071676918841046
2021-12-11 12:46:27	200	0.6366698874354209
